-4918.189974789531, 20961.14741805813
2191.609252932189, 9401.182563488614
-1236.6965380121192, 5585.315733427901
5374.658558228383, 9231.001107527924
-3786.9152112208853, -5836.293651613133
-114.58378309603769, -0.7429579307319799
-162.7947123946157, -114.7303225626918
-1143.9336445927927, -11.465284523227
4422.951648964665, -6257.759184404087
1125.6913852202376, -3845.7400320380716
-49.68545394463367, 1050.8441512851796
8354.877087844026, 7218.844681618045
-11878.853592807865, 5767.286655850396
163.7108870504815, 8.33161708484868
2634.078744060769, -3469.974333495353
-1159.5470152288353, 11635.95580036022
-5375.943973818779, -12665.787205643499
9073.490509673242, 6871.828456070606
85.33735935400571, 90.89365375732787
10206.123829747363, -7725.8850029234245
-16169.992811046723, 10272.930968039682
3416.8452712056433, -3567.901258549012
1470.6459203203453, 82.48040708158167
5522.217152161282, 1210.6942040971862
14155.249394998036, -911.3737445912693
-5037.559749906992, 13002.737084735847
5786.427711506671, -1299.3790135179227
-13458.057990522979, 6467.566570889028
8631.385044343808, 11838.424733363514
3246.3593135280953, -3048.4160482893562
7523.996764119042, -7180.692931589443
3238.568278261617, -6180.9523301181325
16243.093784452682, 3823.308875039999
13766.765332705883, -8525.571586302225
3622.621281334349, 2685.4058675973647
-395.6709996535938, -387.59582959676084
-13472.694802542896, -7375.012379821284
-4148.16232598346, 3130.6955558550308
590.8407073585337, 1028.5375960223598
12933.712402600577, -5693.058358728357
5430.678758539447, 915.175385908766
11244.122157400518, 6944.584950193405
-6.389004847803625, -6337.128928969754
4795.309012777423, 877.8788855370562
796.6917866895902, -11.06701560379425
15737.074547196185, 3675.8146501710903
-2645.128632624978, -11198.776199606435
-553.766663470045, -6028.950017294848
-646.9985353770738, 133.98130040628683
766.9377294750819, 17.33719690654694
-10742.991856553295, 11543.527076882248
8206.744532862329, 3217.114087922689
-11292.42680206424, 387.4113147346121
4631.941411241547, 5725.319437287219
-3962.2871690902734, 8578.417938900533
-2046.8193742991157, -7134.650633683445
2075.9883323333843, 3557.663962145099
3920.1973992904227, -4890.944178425528
-658.2878871239337, 929.6802348551882
5507.424670915461, 1401.0931143040361
5649.578848670674, -1644.8334692873973
5724.116883087135, -1157.4848947082953
1680.6040525399387, 4855.196112271226
612.3754069699432, -1538.4431937144677
2668.9591907375675, -7805.921510674013
4010.2270135944323, -965.4132001755464
-14773.396989333618, 4221.777291234043
10963.3934558996, 814.8346651632489
11980.479751897215, 3995.6713207286025
-1540.865945646763, 3229.4243511098825
4426.792396572537, -2772.262536978593
3157.545562280066, -7949.95743830873
9375.685779758527, 12226.316501861636
-766.4339873407797, 21.448216898707336
14010.594799086635, -7690.409715889547
-399.23480671800246, 91.72529308017394
5565.3502299191205, 4424.368387714504
-4217.03291232594, 2737.9352355441956
-117.54645518668796, -472.4467881410226
1995.960167588016, 16800.432757514827
14263.143773969497, -2227.1623755087494
6626.535813692436, 1809.6218713047601
1128.4181316937606, 358.4040938957521
9322.510640297718, 8053.563518527139
480.84390796449725, -8358.87023087278
-4332.46014111348, 8530.152106433814
144.08030933339606, 382.90820838042015
-1689.1632745073912, -505.44936867053104
5309.061782102309, -17243.51965795541
16.441988065354924, 9.371453849583915
-29.08455939844741, -756.5360592354373
8290.69229015892, 14965.098519068433
13434.074613681947, 11948.203388624803
22964.577024120885, -5702.443098723105
186.5655067889768, -300.01911554717344
4241.882731695493, 695.1242474546082
8954.414813872567, -7009.223463758139
-11996.245058363676, 13222.36616993288
13351.71856233242, 895.3372888167354
4636.699766600558, -635.2072971499405
-10408.67273696396, -10009.49209730101
4569.23734349356, 984.2881768926627
1155.78614738218, -13988.971653317054
3844.162174953474, -482.9835288979524
-3900.195627705062, -3376.060070220991
10693.60693369236, -5034.704467677127
2635.1288467204963, -2773.004681017319
3236.5497864060694, -2938.1467242908006
5332.432893882241, 6578.314975837362
-1002.3667498653929, 1046.9083503499971
-6277.886457979589, 7626.324513930786
8079.75600848019, -1428.5972716325282
-12671.069299815796, -1996.9014026707328
584.369425132605, -390.5268727911956
-3585.8513483168135, 7746.807869167944
-5646.033399758836, 5370.545965274848
-4607.241383055822, 6161.02469377131
-681.9194183819928, 595.920514203226
-14720.32254057085, 5435.820411831269
-8397.62300503197, -7570.538538984567
-1538.1957766887385, 3408.099924932166
-6227.529062339756, 272.7413699913653
11893.879879463015, -9422.318152492759
6326.835591111039, 11168.746039489553
8357.623566786582, 1716.1580813198295
-2040.6145821558357, -7657.258088681291
2777.331313078581, -12278.738912298508
5177.957701947237, -8521.817883473093
70.9821511446028, 346.1015780716018
5852.525717871439, 1502.751269858506
-262.86668227103854, -10.531331898006867
-8092.077349214432, -9218.450308204328
-1447.460516667749, -5100.33492194961
-553.0798304835946, 35.13415635079426
4184.125093161017, -19661.31725863818
1630.5838922562953, 9732.394913741946
12513.463193466578, -1002.1162464916839
-587.262136865444, -161.98672533886173
4602.516583234856, -88.43674244689127
